kode_produk,nama_produk,harga_rupiah,stok,kategori,last_updated
"PRD00748","Baju Anak Laki-laki",181000,"224","clothes","28/10/2023 22:41"
"PRD00749","Topi Sekolah",441000,"168","pakaian","28/09/2024 05:47"
"PRD00750","Baju Bayi",64000,"37","clothes","30/12/2024 09:54"
"PRD00751","Celana Jeans Pria",445000,"283","clothes","2024-08-10 06:41:00"
"PRD00752","Baju Bayi",0,"116","pakian","27/09/2024 19:19"
"PRD00753","Baju Anak Perempuan",137000,"101","clothes","02-16-2025"
"PRD00754","Jaket Hoodie",32000,"17","PAKAIAN","2023/09/13"
"PRD00755","Celana Jeans Pria",215000,"205","clothes","1759551360"
"PRD00756","Topi Sekolah",257000,"143","pakaian","2024/02/20"
"PRD00757","Kaos Olahraga",360000,"189","pakian","1730127360"
"PRD00758","Blouse Wanita",31000,"236","PAKAIAN","2025/08/10"
"PRD00759","Dress Pesta",59000,"283","clothes","21 Aug 2024"
"PRD00760","Dress Pesta",0,"28","pakaian","16/09/2023 12:44"
"PRD00761","Baju Anak Perempuan",282080,"198","clothes","1676953260"
"PRD00762","Baju Anak Laki-laki",366000,"45","clothes","01-02-2026"
"PRD00763","Baju Anak Laki-laki",370,"254","pakaian","2026/01/09"
"PRD00764","Rok Anak",0,"256","PAKAIAN","1692765360"
"PRD00765","Sarung Tangan Bayi",0,"221","pakaian","1677819120"
"PRD00766","Baju Anak Laki-laki",498000,"124","pakian","2025-02-19 06:07:00"
"PRD00767","Dress Pesta",71000,"204","clothes","07/03/2023 10:13"
"PRD00768","Jaket Hoodie",448000,"121","pakian","2024-01-07 07:30:00"
"PRD00769","Celana Jeans Pria",0,"124","clothes","09/09/2023 00:57"
"PRD00770","Sweater Rajut",343000,"219","clothes","2023-06-18 09:50:00"
"PRD00771","Sweater Rajut",415040,"253","PAKAIAN","1733317140"
"PRD00772","Baju Bayi",0,"294","pakaian","03-07-2026"
"PRD00773","Baju Anak Perempuan",488000,"86","PAKAIAN","2024/04/25"
"PRD00774","Kemeja Sekolah",289000,"11","clothes","2024/11/01"
"PRD00775","Kaos Olahraga",207000,"293","clothes","2024/07/12"
"PRD00776","Celana Jeans Pria",209000,"298","pakaian","2025-12-12 20:15:00"
"PRD00777","Piyama Anak",75000,"170","pakaian","2024-06-04 15:04:00"
"PRD00778","Topi Sekolah",420,"24","PAKAIAN","2025-08-31 01:22:00"
"PRD00779","Piyama Anak",280000,"210","clothes","04-05-2026"
"PRD00780","Baju Anak Laki-laki",161000,"177","clothes","25 Jun 2025"
"PRD00781","Baju Bayi",42000,"211","clothes","1753410840"
"PRD00782","Topi Sekolah",170000,"183","PAKAIAN","16 Feb 2024"
"PRD00783","Blouse Wanita",466080,"269","PAKAIAN","29/11/2025 16:59"
"PRD00784","Piyama Anak",498000,"151","pakian","02-20-2025"
"PRD00785","Kemeja Sekolah",0,"88","pakian","10/07/2023 20:25"
"PRD00786","Jaket Hoodie",367040,"155","pakian","2024/07/17"
"PRD00787","Sarung Tangan Bayi",127040,"279","pakaian","1696659120"
"PRD00788","Dress Pesta",50000,"118","PAKAIAN","09-10-2023"
"PRD00789","Celana Jeans Pria",355040,"185","clothes","2024/09/17"
"PRD00790","Baju Anak Perempuan",488960,"12","pakaian","2025/02/11"
"PRD00791","Baju Anak Perempuan",493000,"166","pakaian","09-16-2023"
"PRD00792","Baju Anak Perempuan",331040,"56","PAKAIAN","13/11/2023 08:35"
"PRD00793","Sweater Rajut",0,"152","clothes","2024/03/03"
"PRD00794","Celana Jeans Pria",477000,"0","clothes","01-27-2024"
"PRD00795","Piyama Anak",0,"292","pakaian","02/05/2023 04:28"
"PRD00796","Baju Bayi",0,"209","PAKAIAN","06-13-2024"
"PRD00797","Celana Jeans Pria",381000,"191","PAKAIAN","08-20-2023"
"PRD00798","Sarung Tangan Bayi",392000,"219","clothes","2023-01-01 00:55:00"
"PRD00799","Jaket Hoodie",0,"211","pakaian","30/08/2025 15:59"
"PRD00800","Blouse Wanita",475000,"252","PAKAIAN","18/01/2025 19:53"
"PRD00801","Jaket Hoodie",271000,"117","clothes","04-08-2024"
"PRD00802","Sarung Tangan Bayi",38000,"28","PAKAIAN","1762739820"
"PRD00803","Celana Jeans Pria",227040,"","pakaian","2024-05-09 16:17:00"
"PRD00804","Baju Anak Perempuan",250000,"142","pakian","2024/12/15"
"PRD00805","Kaos Olahraga",163040,"25","clothes","2026/03/28"
"PRD00806","Celana Jeans Pria",443040,"25","clothes","24/01/2024 07:59"
"PRD00807","Piyama Anak",499040,"163","clothes","2023-10-11 11:28:00"
"PRD00808","Sepatu Casual",132000,"14","pakian","08-20-2025"
"PRD00809","Dress Pesta",299000,"162","pakian","08 Jun 2025"
"PRD00810","Baju Bayi",139040,"177","pakaian","1700193120"
"PRD00811","Blouse Wanita",249000,"88","pakian","2025-07-04 16:54:00"
"PRD00812","Jaket Hoodie",454000,"250","pakaian","01-21-2026"
"PRD00813","Dress Pesta",460960,"93","clothes","20/12/2025 02:38"
"PRD00814","Kaos Olahraga",141000,"106","pakaian","07-21-2023"
"PRD00815","Kemeja Sekolah",362000,"81","PAKAIAN","1757021580"
"PRD00816","Celana Jeans Pria",186000,"45","PAKAIAN","2024/06/01"
"PRD00817","Jaket Hoodie",108960,"286","PAKAIAN","2024/11/19"
"PRD00818","Sweater Rajut",291000,"142","PAKAIAN","28/03/2026 10:03"
"PRD00819","Kaos Olahraga",0,"117","pakian","2025-01-19 17:22:00"
"PRD00820","Baju Anak Perempuan",172000,"178","PAKAIAN","27/04/2026 18:11"
"PRD00821","Kaos Olahraga",179000,"187","clothes","10-25-2023"
"PRD00822","Baju Bayi",0,"269","pakaian","1692386340"
"PRD00823","Baju Bayi",150000,"285","clothes","15 May 2025"
"PRD00824","Sarung Tangan Bayi",385000,"202","clothes","05-06-2024"
"PRD00825","Baju Anak Perempuan",0,"267","PAKAIAN","2023/05/07"
"PRD00826","Blouse Wanita",391000,"","pakaian","2026/02/14"
"PRD00827","Jaket Hoodie",495000,"210","pakaian","14/05/2025 19:45"
"PRD00828","Dress Pesta",273000,"106","pakaian","01/06/2023 14:05"
"PRD00829","Baju Anak Perempuan",0,"269","clothes","2025/10/29"
"PRD00830","Sweater Rajut",283040,"277","pakian","2025/01/27"
"PRD00831","Baju Anak Perempuan",54000,"185","pakian","12-22-2024"
"PRD00832","Baju Anak Perempuan",380000,"81","PAKAIAN","2023/02/21"
"PRD00833","Topi Sekolah",0,"235","pakaian","1724715060"
"PRD00834","Baju Anak Laki-laki",291000,"231","clothes","13 May 2024"
"PRD00835","Sweater Rajut",322000,"6","clothes","30/06/2024 00:24"
"PRD00836","Sarung Tangan Bayi",0,"22","pakaian","11/01/2024 18:16"
"PRD00837","Baju Bayi",0,"92","clothes","19/08/2025 15:00"
"PRD00838","Kemeja Sekolah",0,"133","pakaian","23/02/2025 19:36"
"PRD00839","Kaos Olahraga",419000,"115","pakian","03-08-2024"
"PRD00840","Baju Bayi",488000,"131","clothes","04/01/2026 00:31"
"PRD00841","Celana Jeans Pria",100000,"43","PAKAIAN","12/03/2025 06:20"
"PRD00842","Piyama Anak",222000,"8","pakian","01-16-2024"
"PRD00843","Sweater Rajut",306000,"114","PAKAIAN","07-30-2023"
"PRD00844","Sepatu Casual",438000,"140","PAKAIAN","1756670280"
"PRD00845","Baju Bayi",304000,"97","pakian","29/10/2024 01:32"
"PRD00846","Sarung Tangan Bayi",293000,"","pakian","1701950820"
"PRD00847","Sepatu Casual",60000,"32","pakaian","01-17-2026"
"PRD00848","Jaket Hoodie",315000,"156","pakaian","1729755480"
"PRD00849","Blouse Wanita",320000,"272","clothes","05/12/2025 07:08"
"PRD00850","Sweater Rajut",403000,"177","PAKAIAN","14 Jun 2024"
"PRD00851","Baju Bayi",470080,"125","clothes","12-27-2025"
"PRD00852","Kemeja Sekolah",0,"258","PAKAIAN","07 Sep 2025"
"PRD00853","Jaket Hoodie",346000,"292","pakaian","09-24-2025"
"PRD00854","Celana Jeans Pria",476000,"283","pakaian","2023/07/20"
"PRD00855","Piyama Anak",0,"192","PAKAIAN","02/01/2025 23:52"
"PRD00856","Rok Anak",0,"118","clothes","11-04-2024"
"PRD00857","Rok Anak",0,"66","pakaian","1745919000"
"PRD00858","Blouse Wanita",59000,"264","pakian","10 Jan 2024"
"PRD00859","Blouse Wanita",81000,"285","PAKAIAN","05-26-2025"
"PRD00860","Baju Bayi",270,"230","PAKAIAN","07-12-2024"
"PRD00861","Baju Anak Laki-laki",143000,"218","PAKAIAN","04 Jan 2025"
"PRD00862","Rok Anak",316960,"107","clothes","08-03-2024"
"PRD00863","Topi Sekolah",272000,"102","pakaian","2023/10/26"
"PRD00864","Baju Bayi",235000,"233","PAKAIAN","2025/09/16"
"PRD00865","Kemeja Sekolah",113000,"164","clothes","01-25-2024"
"PRD00866","Baju Bayi",363000,"","pakian","04-08-2023"
"PRD00867","Kemeja Sekolah",320,"136","PAKAIAN","04/01/2025 05:00"
"PRD00868","Rok Anak",119000,"280","clothes","11 Apr 2024"
"PRD00869","Baju Bayi",169000,"77","clothes","2024/04/27"
"PRD00870","Topi Sekolah",471000,"","clothes","21/07/2024 00:56"
"PRD00871","Celana Jeans Pria",317000,"66","pakian","1701645060"
"PRD00872","Sepatu Casual",84000,"133","PAKAIAN","23 Mar 2023"
"PRD00873","Sepatu Casual",123000,"205","pakian","1756978200"
"PRD00874","Sepatu Casual",0,"218","pakian","1690883940"
"PRD00875","Blouse Wanita",410000,"296","pakaian","10-01-2024"
"PRD00876","Dress Pesta",424000,"","pakian","1700660220"
"PRD00877","Rok Anak",276000,"179","clothes","1741925460"
"PRD00878","Sweater Rajut",52960,"198","PAKAIAN","1765248660"
"PRD00879","Topi Sekolah",444000,"33","PAKAIAN","01-11-2026"
"PRD00880","Kaos Olahraga",0,"190","pakaian","1762781040"
"PRD00881","Topi Sekolah",107000,"","pakaian","07 Mar 2024"
"PRD00882","Dress Pesta",90,"","PAKAIAN","1681199460"
"PRD00883","Baju Anak Perempuan",0,"","pakaian","2025-03-31 07:32:00"
"PRD00884","Sepatu Casual",0,"","PAKAIAN","2024/02/16"
"PRD00885","Rok Anak",373000,"146","PAKAIAN","1684133820"
"PRD00886","Kaos Olahraga",46000,"47","pakaian","25 Oct 2025"
"PRD00887","Baju Anak Perempuan",0,"69","pakaian","13 Jul 2023"
"PRD00888","Topi Sekolah",117000,"230","clothes","1744196520"
"PRD00889","Rok Anak",294000,"212","clothes","31 May 2025"
"PRD00890","Baju Anak Perempuan",302000,"190","pakaian","2024-10-14 20:21:00"
"PRD00891","Rok Anak",44000,"98","pakaian","30 Jan 2025"
"PRD00892","Baju Bayi",114080,"208","pakian","16 Jun 2025"
"PRD00893","Sepatu Casual",71000,"144","clothes","03-26-2024"
"PRD00894","Dress Pesta",0,"156","pakian","03 May 2025"
"PRD00895","Kaos Olahraga",242000,"212","pakian","1756360920"
"PRD00896","Jaket Hoodie",263040,"236","pakaian","01-16-2025"
"PRD00897","Celana Jeans Pria",0,"148","PAKAIAN","04/09/2025 09:04"
"PRD00898","Piyama Anak",206000,"209","clothes","2024-09-11 15:29:00"
"PRD00899","Kaos Olahraga",69000,"104","pakian","1744828080"
"PRD00900","Dress Pesta",0,"158","clothes","1690635000"
"PRD00901","Topi Sekolah",127000,"3","PAKAIAN","15/10/2024 13:13"
"PRD00902","Kemeja Sekolah",0,"228","pakaian","1713948300"
"PRD00903","Kaos Olahraga",0,"128","pakaian","2024/12/09"
"PRD00904","Sarung Tangan Bayi",446080,"29","pakaian","12-14-2023"
"PRD00905","Sweater Rajut",0,"","clothes","31/07/2023 09:10"
"PRD00906","Celana Jeans Pria",248960,"139","pakaian","1677058560"
"PRD00907","Baju Anak Laki-laki",32000,"158","PAKAIAN","2023/09/10"
"PRD00908","Sepatu Casual",251040,"54","clothes","2025/06/28"
"PRD00909","Celana Jeans Pria",443040,"119","pakian","2024/03/18"
"PRD00910","Kaos Olahraga",320960,"","pakaian","08 Mar 2024"
"PRD00911","Blouse Wanita",424000,"188","pakian","1727759640"
"PRD00912","Sarung Tangan Bayi",385000,"125","pakaian","06/09/2024 00:41"
"PRD00913","Sepatu Casual",332000,"195","pakaian","12-09-2024"
"PRD00914","Sepatu Casual",356000,"296","clothes","20 Apr 2024"
"PRD00915","Dress Pesta",212000,"105","clothes","1764870960"
"PRD00916","Sepatu Casual",0,"159","PAKAIAN","2024/12/07"
"PRD00917","Blouse Wanita",0,"145","pakian","2024-08-29 16:31:00"
"PRD00918","Celana Jeans Pria",245000,"263","clothes","2024-02-18 06:03:00"
"PRD00919","Baju Anak Perempuan",0,"49","clothes","2025-06-25 04:00:00"
"PRD00920","Baju Bayi",0,"68","pakaian","09-21-2025"
"PRD00921","Sweater Rajut",0,"67","pakaian","02 May 2023"
"PRD00922","Baju Anak Perempuan",186000,"199","clothes","2025-03-19 04:07:00"
"PRD00923","Kaos Olahraga",0,"213","PAKAIAN","2024/03/25"
"PRD00924","Kaos Olahraga",167000,"118","PAKAIAN","09-20-2024"
"PRD00925","Topi Sekolah",158000,"139","PAKAIAN","1676385300"
"PRD00926","Baju Anak Perempuan",230000,"65","clothes","2026/03/16"
"PRD00927","Baju Bayi",121000,"72","pakian","01/02/2023 12:32"
"PRD00928","Baju Anak Perempuan",444960,"81","clothes","17/09/2025 13:53"
"PRD00929","Topi Sekolah",136000,"265","pakaian","11-06-2024"
"PRD00930","Blouse Wanita",203040,"156","pakaian","2023/03/20"
"PRD00931","Baju Anak Laki-laki",344000,"194","PAKAIAN","2023/12/25"
"PRD00932","Sepatu Casual",203000,"259","pakian","08-11-2024"
"PRD00933","Dress Pesta",111000,"49","clothes","22/05/2023 15:26"
"PRD00934","Baju Bayi",318000,"298","PAKAIAN","2024-10-25 00:40:00"
"PRD00935","Blouse Wanita",143040,"297","pakian","17 Mar 2025"
"PRD00936","Jaket Hoodie",389000,"176","PAKAIAN","04-24-2025"
"PRD00937","Dress Pesta",36000,"169","PAKAIAN","1683655320"
"PRD00938","Blouse Wanita",143000,"227","PAKAIAN","2024-11-05 20:52:00"
"PRD00939","Jaket Hoodie",220000,"144","PAKAIAN","29 Jul 2023"
"PRD00940","Topi Sekolah",50000,"252","PAKAIAN","07-19-2024"
"PRD00941","Jaket Hoodie",326000,"70","pakaian","20 Jan 2025"
"PRD00942","Celana Jeans Pria",383040,"177","clothes","2025-07-05 16:39:00"
"PRD00943","Rok Anak",234000,"53","pakian","05/12/2025 18:14"
"PRD00944","Celana Jeans Pria",295000,"66","clothes","1730876760"
"PRD00945","Kemeja Sekolah",239000,"284","pakian","06-22-2024"
"PRD00946","Sepatu Casual",216000,"112","clothes","20/11/2023 03:21"
"PRD00947","Piyama Anak",245000,"202","pakian","2025-07-13 21:25:00"
"PRD00948","Baju Anak Laki-laki",414000,"249","PAKAIAN","03/08/2025 12:42"
"PRD00949","Sepatu Casual",229000,"168","clothes","2025-04-05 14:34:00"
"PRD00950","Rok Anak",0,"261","pakaian","03 May 2023"
"PRD00951","Jaket Hoodie",360960,"174","pakian","2025/12/14"
"PRD00952","Baju Anak Perempuan",114000,"207","pakaian","24 Feb 2026"
"PRD00953","Baju Bayi",135000,"144","pakian","09-22-2024"
"PRD00954","Celana Jeans Pria",47000,"28","pakian","2025-01-19 00:59:00"
"PRD00955","Sepatu Casual",82000,"202","PAKAIAN","2024-01-06 19:41:00"
"PRD00956","Celana Jeans Pria",92960,"63","pakian","11-20-2023"
"PRD00957","Sepatu Casual",323040,"111","pakaian","08/02/2026 19:21"
"PRD00958","Kemeja Sekolah",249000,"65","pakaian","03 Jul 2024"
"PRD00959","Baju Anak Laki-laki",90000,"94","pakian","2024-03-28 15:17:00"
"PRD00960","Rok Anak",337000,"273","PAKAIAN","2023-06-26 23:47:00"
"PRD00961","Celana Jeans Pria",490,"291","pakian","10 Oct 2025"
"PRD00962","Kaos Olahraga",167040,"248","pakian","2024-09-16 21:49:00"
"PRD00963","Rok Anak",293000,"150","PAKAIAN","26/07/2024 23:55"
"PRD00964","Topi Sekolah",430000,"155","pakaian","03 Aug 2024"
"PRD00965","Baju Bayi",0,"59","pakaian","05-03-2025"
"PRD00966","Baju Anak Laki-laki",30,"201","pakaian","14 Jan 2026"
"PRD00967","Topi Sekolah",390080,"185","clothes","13/07/2024 07:30"
"PRD00968","Blouse Wanita",409000,"52","PAKAIAN","1752221460"
"PRD00969","Rok Anak",149000,"198","pakian","2025/03/24"
"PRD00970","Jaket Hoodie",268000,"","pakian","1713459420"
"PRD00971","Baju Bayi",104000,"27","pakaian","20 Jan 2025"
"PRD00972","Baju Anak Laki-laki",0,"131","pakian","05/01/2025 18:21"
"PRD00973","Sepatu Casual",151040,"29","pakaian","2024/10/12"
"PRD00974","Blouse Wanita",0,"8","PAKAIAN","2023/01/06"
"PRD00975","Sweater Rajut",0,"299","clothes","01-27-2024"
"PRD00976","Kemeja Sekolah",33000,"244","clothes","2026-04-13 08:51:00"
"PRD00977","Baju Anak Laki-laki",398000,"92","PAKAIAN","1709700120"
"PRD00978","Sweater Rajut",0,"86","pakian","2024/03/17"
"PRD00979","Jaket Hoodie",150000,"280","clothes","2023/02/07"
"PRD00980","Kaos Olahraga",498000,"27","pakian","1702005960"
"PRD00981","Baju Anak Perempuan",454000,"265","clothes","1738294680"
"PRD00982","Baju Anak Laki-laki",267000,"179","PAKAIAN","1745313540"
"PRD00983","Sweater Rajut",177000,"112","PAKAIAN","2026/01/10"
"PRD00984","Celana Jeans Pria",71000,"232","clothes","2023/07/06"
"PRD00985","Blouse Wanita",0,"296","pakaian","2025-09-21 02:51:00"
"PRD00986","Rok Anak",279000,"146","pakaian","1718945820"
"PRD00987","Sepatu Casual",258000,"32","pakian","07-17-2024"
"PRD00988","Piyama Anak",436960,"176","pakaian","08-05-2024"
"PRD00989","Kemeja Sekolah",143000,"269","PAKAIAN","2023-06-09 11:46:00"
"PRD00990","Sepatu Casual",0,"137","clothes","2023/05/06"
"PRD00991","Baju Anak Laki-laki",134080,"14","pakian","15 Mar 2024"
"PRD00992","Kemeja Sekolah",60000,"","PAKAIAN","2025-06-30 23:15:00"
"PRD00993","Baju Anak Laki-laki",494000,"197","pakian","2025/10/25"
"PRD00994","Rok Anak",228000,"162","pakaian","1764351360"
"PRD00995","Baju Anak Perempuan",443000,"292","pakian","26 Dec 2024"
"PRD00996","Kaos Olahraga",249000,"50","PAKAIAN","1724589840"
"PRD00997","Kaos Olahraga",137000,"162","PAKAIAN","2023/09/22"
"PRD00998","Sweater Rajut",218000,"121","clothes","2025/08/06"
"PRD00999","Baju Anak Laki-laki",196960,"","pakian","04-03-2025"
"PRD01000","Piyama Anak",446000,"234","pakian","03-31-2026"
"PRD01001","Rok Anak",83000,"248","pakaian","08 Feb 2025"
"PRD01002","Sepatu Casual",452000,"13","pakian","21/12/2023 15:54"
"PRD01003","Baju Anak Laki-laki",325000,"24","clothes","19 Aug 2025"
"PRD01004","Blouse Wanita",244000,"95","clothes","2025/08/10"
"PRD01005","Dress Pesta",110000,"219","PAKAIAN","1700271840"
"PRD01006","Baju Anak Perempuan",428000,"58","pakaian","09-06-2025"
"PRD01007","Kaos Olahraga",0,"24","pakian","1688898120"
"PRD01008","Baju Anak Laki-laki",83000,"18","PAKAIAN","13 Jun 2023"
"PRD01009","Blouse Wanita",0,"180","clothes","2025-06-17 03:50:00"
"PRD01010","Topi Sekolah",370,"147","pakian","23/05/2023 16:18"
"PRD01011","Sepatu Casual",166080,"59","pakian","19/02/2024 15:41"
"PRD01012","Blouse Wanita",112000,"241","PAKAIAN","1681893180"
"PRD01013","Sarung Tangan Bayi",0,"42","PAKAIAN","11 Sep 2023"
"PRD01014","Sarung Tangan Bayi",299000,"290","clothes","2025/05/22"
"PRD01015","Kemeja Sekolah",443000,"139","PAKAIAN","2023-09-16 21:40:00"
"PRD01016","Topi Sekolah",388000,"105","clothes","14 Aug 2025"
"PRD01017","Baju Anak Laki-laki",79000,"188","pakaian","05-12-2023"
"PRD01018","Kemeja Sekolah",199000,"152","clothes","2024/05/22"
"PRD01019","Baju Anak Laki-laki",346000,"","pakaian","03-17-2024"
"PRD01020","Jaket Hoodie",0,"125","PAKAIAN","16 Jul 2023"
"PRD01021","Sepatu Casual",452000,"296","pakaian","1684554240"
"PRD01022","Celana Jeans Pria",335000,"245","pakaian","18 Apr 2026"
"PRD01023","Blouse Wanita",292000,"173","PAKAIAN","05 Nov 2023"
"PRD01024","Blouse Wanita",0,"38","PAKAIAN","2025-10-11 22:36:00"
"PRD01025","Sepatu Casual",67000,"267","PAKAIAN","19 Oct 2025"
"PRD01026","Kaos Olahraga",0,"32","pakian","04-11-2023"
"PRD01027","Jaket Hoodie",466000,"114","pakaian","2026/02/16"
"PRD01028","Baju Bayi",434000,"199","PAKAIAN","2024-01-30 02:40:00"
"PRD01029","Sepatu Casual",0,"276","pakaian","2024/04/25"
"PRD01030","Baju Bayi",277000,"251","pakaian","2025/11/15"
"PRD01031","Topi Sekolah",170,"113","clothes","01-24-2023"
"PRD01032","Sepatu Casual",240,"236","pakian","19 Aug 2023"
"PRD01033","Sweater Rajut",481000,"183","pakaian","2023/11/29"
"PRD01034","Jaket Hoodie",0,"9","pakian","2025-12-28 03:44:00"
"PRD01035","Kemeja Sekolah",346080,"43","clothes","2025/06/23"
"PRD01036","Dress Pesta",0,"270","clothes","1751540340"
"PRD01037","Topi Sekolah",64000,"190","PAKAIAN","2024/12/16"
"PRD01038","Topi Sekolah",440000,"16","pakaian","26 Dec 2024"
"PRD01039","Baju Anak Laki-laki",430000,"66","clothes","03/02/2025 15:26"
"PRD01040","Baju Bayi",339000,"299","PAKAIAN","2023-08-24 15:55:00"
"PRD01041","Baju Bayi",70000,"227","pakaian","07 Aug 2024"
"PRD01042","Piyama Anak",77000,"232","pakaian","16/07/2023 23:48"
"PRD01043","Baju Bayi",111000,"50","clothes","1678896360"
"PRD01044","Piyama Anak",297000,"200","pakaian","1773073560"
"PRD01045","Sarung Tangan Bayi",151000,"54","clothes","2024-02-10 22:35:00"
"PRD01046","Kemeja Sekolah",0,"257","clothes","29 Sep 2024"
"PRD01047","Sepatu Casual",398080,"162","PAKAIAN","1764070860"
"PRD01048","Celana Jeans Pria",0,"84","pakian","2025/06/28"
"PRD01049","Piyama Anak",490,"196","pakaian","12-04-2023"
"PRD01050","Kaos Olahraga",0,"","PAKAIAN","04-25-2024"
"PRD01051","Baju Bayi",0,"215","clothes","1702987080"
"PRD01052","Sepatu Casual",115000,"89","pakaian","1722032520"
"PRD01053","Rok Anak",326000,"284","PAKAIAN","2025/11/23"
"PRD01054","Kemeja Sekolah",0,"181","clothes","2025-11-16 09:57:00"
"PRD01055","Sarung Tangan Bayi",314000,"239","PAKAIAN","30 Jun 2024"
"PRD01056","Rok Anak",0,"196","clothes","1673082840"
"PRD01057","Sepatu Casual",392000,"182","pakian","07-07-2023"
"PRD01058","Baju Anak Perempuan",106000,"9","clothes","2023-04-10 15:09:00"
"PRD01059","Celana Jeans Pria",0,"237","pakian","22 Jun 2025"
"PRD01060","Sepatu Casual",100,"201","pakaian","2025/01/11"
"PRD01061","Baju Anak Laki-laki",490,"157","pakian","13 Feb 2025"
"PRD01062","Jaket Hoodie",0,"39","PAKAIAN","1672558020"
"PRD01063","Sweater Rajut",218000,"261","pakian","28/03/2023 23:24"
"PRD01064","Topi Sekolah",329000,"144","PAKAIAN","09-22-2025"
"PRD01065","Blouse Wanita",0,"32","pakian","03-05-2024"
"PRD01066","Baju Bayi",0,"242","pakian","1701222900"
"PRD01067","Baju Bayi",151000,"11","PAKAIAN","1698191580"
"PRD01068","Blouse Wanita",184000,"82","pakian","2024-09-30 00:44:00"
"PRD01069","Baju Bayi",138080,"95","PAKAIAN","1732684440"
"PRD01070","Kaos Olahraga",179000,"299","pakaian","1726533540"
"PRD01071","Piyama Anak",62000,"85","pakaian","23 Sep 2023"
"PRD01072","Baju Anak Perempuan",449000,"234","pakian","16 May 2023"
"PRD01073","Celana Jeans Pria",62000,"40","PAKAIAN","02-24-2026"
"PRD01074","Baju Anak Perempuan",0,"100","clothes","2024-02-18 20:50:00"
"PRD01075","Celana Jeans Pria",0,"267","clothes","27/02/2023 04:45"
"PRD01076","Baju Anak Laki-laki",203000,"21","pakaian","02-22-2026"
"PRD01077","Celana Jeans Pria",293000,"137","pakian","2024-11-14 01:54:00"
"PRD01078","Baju Anak Perempuan",270000,"174","pakian","2024/01/04"
"PRD01079","Piyama Anak",236000,"190","clothes","25 Sep 2025"
"PRD01080","Baju Bayi",392000,"173","pakian","10/11/2024 15:23"
"PRD01081","Sepatu Casual",0,"59","pakaian","04/12/2025 10:36"
"PRD01082","Celana Jeans Pria",343000,"132","clothes","2024/05/27"
"PRD01083","Piyama Anak",0,"39","pakian","2023-09-29 08:53:00"
"PRD01084","Topi Sekolah",279000,"234","pakian","23 Nov 2023"
"PRD01085","Jaket Hoodie",120,"123","clothes","2023-08-16 12:40:00"
"PRD01086","Rok Anak",171000,"238","pakaian","11 Dec 2024"
"PRD01087","Rok Anak",419000,"24","PAKAIAN","2025-08-03 16:11:00"
"PRD01088","Baju Anak Laki-laki",230080,"","pakaian","1706735520"
"PRD01089","Sepatu Casual",0,"169","PAKAIAN","23/07/2023 18:21"
"PRD01090","Sepatu Casual",0,"286","pakian","29/11/2023 03:00"
"PRD01091","Celana Jeans Pria",260960,"185","PAKAIAN","1684560600"
"PRD01092","Sepatu Casual",407000,"281","pakian","1689213420"
"PRD01093","Baju Bayi",287000,"","PAKAIAN","1734318720"
"PRD01094","Topi Sekolah",0,"163","clothes","27/09/2023 11:05"
"PRD01095","Blouse Wanita",316000,"20","clothes","18/04/2024 04:06"
"PRD01096","Baju Bayi",229000,"190","clothes","09-29-2025"
"PRD01097","Kemeja Sekolah",122000,"82","pakaian","22 Jan 2024"
"PRD01098","Baju Anak Perempuan",186000,"109","pakaian","08-01-2024"
"PRD01099","Kaos Olahraga",110080,"70","PAKAIAN","04/12/2023 07:35"
"PRD01100","Kaos Olahraga",428000,"225","clothes","2025-10-30 15:40:00"
"PRD01101","Rok Anak",32000,"109","pakian","2024/10/23"
"PRD01102","Celana Jeans Pria",71040,"142","pakaian","1675934640"
"PRD01103","Rok Anak",371040,"267","PAKAIAN","2026-01-31 07:11:00"
"PRD01104","Topi Sekolah",0,"193","clothes","03/08/2023 19:37"
"PRD01105","Baju Anak Laki-laki",0,"82","PAKAIAN","05-10-2024"
"PRD01106","Kaos Olahraga",196000,"","clothes","01-05-2023"
"PRD01107","Topi Sekolah",261000,"10","pakaian","05 May 2023"
"PRD01108","Rok Anak",307000,"245","pakaian","2023-10-26 10:47:00"
"PRD01109","Topi Sekolah",455000,"140","clothes","2024/11/07"
"PRD01110","Rok Anak",102000,"127","clothes","01/01/2025 14:44"
"PRD01111","Sweater Rajut",0,"16","pakian","04 Feb 2026"
"PRD01112","Sepatu Casual",187040,"8","pakian","1716315360"
"PRD01113","Kaos Olahraga",221000,"214","pakian","1751845500"
"PRD01114","Piyama Anak",127000,"48","PAKAIAN","2023/08/03"
"PRD01115","Celana Jeans Pria",268000,"200","pakian","1773099240"
"PRD01116","Baju Anak Laki-laki",294000,"65","PAKAIAN","20/11/2025 22:27"
"PRD01117","Jaket Hoodie",192000,"281","pakian","07/04/2024 10:50"
"PRD01118","Baju Bayi",209000,"133","pakaian","1752314340"
"PRD01119","Kemeja Sekolah",224000,"114","clothes","2025-02-15 05:58:00"
"PRD01120","Kaos Olahraga",130080,"75","pakian","28/08/2025 12:28"
"PRD01121","Sweater Rajut",37000,"242","clothes","11 Sep 2023"
"PRD01122","Baju Anak Laki-laki",108000,"164","pakaian","29/03/2023 20:17"
