kode_produk,nama_produk,harga_rupiah,stok,kategori,last_updated
"PRD00052","Sweater Rajut",440960,"260","pakaian","2023-08-05 00:00:00"
"PRD00011","Baju Bayi",0,"79","pakaian","2023-10-18 00:00:00"
"PRD00368","Blouse Wanita",276960,"151","pakaian","2023-10-11 08:20:00"
"PRD00094","Kemeja Sekolah",289000,"220","pakaian","2025-11-13 00:00:00"
"PRD00327","Kemeja Sekolah",419000,"71","pakaian","2023-08-03 11:00:00"
"PRD00053","Baju Anak Laki-laki",0,"46","pakaian","2025-11-28 20:59:00"
"PRD00012","Topi Sekolah",0,"62","pakaian","2025-11-25 15:16:00"
"PRD00369","Kemeja Sekolah",0,"247","pakaian","2025-06-13 01:28:00"
"PRD00095","Blouse Wanita",251000,"217","pakaian","2023-08-17 03:15:00"
"PRD00328","Dress Pesta",0,"287","pakaian","2023-06-16 00:00:00"
"PRD00054","Sepatu Casual",382000,"180","pakaian","2026-04-07 00:00:00"
"PRD00013","Kemeja Sekolah",0,"219","pakaian","2024-11-09 01:58:00"
"PRD00096","Baju Anak Perempuan",46000,"93","pakaian","2024-04-27 00:00:00"
"PRD00329","Dress Pesta",0,"97","pakaian","2023-01-23 04:37:00"
"PRD00055","Sepatu Casual",356000,"266","pakaian","2025-09-30 14:18:00"
"PRD00014","Celana Jeans Pria",28000,"41","pakaian","2025-06-13 01:07:00"
"PRD00097","Kemeja Sekolah",372960,"216","pakaian","2023-08-30 00:00:00"
"PRD00056","Topi Sekolah",432000,"205","pakaian","2025-06-08 10:39:00"
"PRD00015","Baju Bayi",0,"139","pakaian","2025-09-22 23:31:00"
"PRD00098","Dress Pesta",0,"278","pakaian","2026-03-12 00:00:00"
"PRD00057","Kaos Olahraga",0,"257","pakaian","2026-01-04 00:00:00"
"PRD00016","Sweater Rajut",181000,"11","pakaian","2025-11-12 11:43:00"
"PRD00099","Celana Jeans Pria",453000,"76","pakaian","2026-01-11 18:03:00"
"PRD00058","Piyama Anak",269000,"299","pakaian","2025-09-03 00:00:00"
"PRD00017","Rok Anak",197000,"87","pakaian","2026-01-28 04:15:00"
"PRD00059","Kemeja Sekolah",0,"50","pakaian","2025-09-11 06:26:00"
"PRD00018","Topi Sekolah",254000,"123","pakaian","2025-07-17 00:00:00"
"PRD00019","Sepatu Casual",0,"93","pakaian","2024-08-08 04:25:00"
"PRD01670","Sweater Rajut",0,"132","pakaian","2025-01-07 17:08:00"
"PRD01671","Rok Anak",228000,"160","pakaian","2024-03-20 00:00:00"
"PRD01630","Topi Sekolah",89000,"157","pakaian","2023-12-01 00:00:00"
"PRD01672","Baju Anak Perempuan",446000,"14","pakaian","2023-10-13 00:00:00"
"PRD01631","Baju Anak Laki-laki",88000,"172","pakaian","2024-02-08 21:28:00"
"PRD01673","Kemeja Sekolah",495040,"225","pakaian","2026-01-06 00:00:00"
"PRD01632","Sepatu Casual",338080,"70","pakaian","2023-07-31 00:00:00"
"PRD01674","Sarung Tangan Bayi",411000,"152","pakaian","2025-03-05 21:09:00"
"PRD01633","Sarung Tangan Bayi",171000,"204","pakaian","2024-05-22 02:04:00"
"PRD01675","Kemeja Sekolah",167040,"170","pakaian","2025-01-23 00:00:00"
"PRD01634","Baju Anak Laki-laki",0,"153","pakaian","2025-01-19 00:00:00"
"PRD01360","Rok Anak",40000,"290","pakaian","2023-06-26 00:00:00"
"PRD01676","Baju Bayi",492000,"7","pakaian","2024-08-06 16:23:00"
"PRD01635","Jaket Hoodie",0,"178","pakaian","2026-04-13 00:00:00"
"PRD01361","Sarung Tangan Bayi",189000,"226","pakaian","2024-12-21 00:00:00"
"PRD01320","Topi Sekolah",403000,"48","pakaian","2024-08-03 02:35:00"
"PRD01677","Dress Pesta",387000,"187","pakaian","2023-11-25 19:49:00"
"PRD01636","Celana Jeans Pria",355000,"64","pakaian","2023-07-21 00:00:00"
"PRD01362","Celana Jeans Pria",0,"275","pakaian","2025-02-05 00:00:00"
"PRD01321","Kemeja Sekolah",28000,"73","pakaian","2024-02-05 00:00:00"
"PRD01678","Sweater Rajut",51040,"61","pakaian","2025-06-30 00:00:00"
"PRD01637","Baju Anak Laki-laki",39040,"","pakaian","2023-04-26 00:00:00"
"PRD01363","Baju Bayi",230000,"43","pakaian","2023-08-21 09:33:00"
"PRD01322","Dress Pesta",151040,"89","pakaian","2024-03-07 00:00:00"
"PRD01679","Blouse Wanita",49000,"269","pakaian","2024-02-22 00:00:00"
"PRD01638","Kaos Olahraga",48000,"194","pakaian","2025-11-19 09:43:00"
"PRD01364","Kaos Olahraga",380,"162","pakaian","2023-01-02 00:00:00"
"PRD01090","Sepatu Casual",0,"286","pakaian","2023-11-29 03:00:00"
"PRD01323","Jaket Hoodie",248000,"277","pakaian","2024-04-20 14:50:00"
"PRD01639","Baju Anak Perempuan",280000,"274","pakaian","2023-08-07 00:00:00"
"PRD01365","Kemeja Sekolah",0,"234","pakaian","2025-12-29 10:40:00"
"PRD01091","Celana Jeans Pria",260960,"185","pakaian","2023-05-20 05:30:00"
"PRD01324","Rok Anak",287000,"","pakaian","2024-01-22 00:00:00"
"PRD01050","Kaos Olahraga",0,"","pakaian","2024-04-25 00:00:00"
"PRD01010","Topi Sekolah",370,"147","pakaian","2023-05-23 16:18:00"
"PRD01366","Rok Anak",479000,"181","pakaian","2024-11-23 20:20:00"
"PRD01092","Sepatu Casual",407000,"281","pakaian","2023-07-13 01:57:00"
"PRD01325","Topi Sekolah",0,"207","pakaian","2025-06-19 00:00:00"
"PRD01051","Baju Bayi",0,"215","pakaian","2023-12-19 11:58:00"
"PRD01011","Sepatu Casual",166080,"59","pakaian","2024-02-19 15:41:00"
"PRD01367","Piyama Anak",471000,"273","pakaian","2024-12-26 22:13:00"
"PRD01093","Baju Bayi",287000,"","pakaian","2024-12-16 03:12:00"
"PRD01326","Dress Pesta",0,"171","pakaian","2024-01-07 00:00:00"
"PRD01052","Sepatu Casual",115000,"89","pakaian","2024-07-26 22:22:00"
"PRD01012","Blouse Wanita",112000,"241","pakaian","2023-04-19 08:33:00"
"PRD01368","Sweater Rajut",0,"290","pakaian","2023-06-30 00:00:00"
"PRD01094","Topi Sekolah",0,"163","pakaian","2023-09-27 11:05:00"
"PRD01327","Celana Jeans Pria",493000,"142","pakaian","2026-02-02 00:00:00"
"PRD01053","Rok Anak",326000,"284","pakaian","2025-11-23 00:00:00"
"PRD01013","Sarung Tangan Bayi",0,"42","pakaian","2023-09-11 00:00:00"
"PRD01369","Baju Bayi",296000,"218","pakaian","2024-10-31 00:00:00"
"PRD01095","Blouse Wanita",316000,"20","pakaian","2024-04-18 04:06:00"
"PRD01328","Sepatu Casual",363000,"149","pakaian","2024-02-05 23:04:00"
"PRD01054","Kemeja Sekolah",0,"181","pakaian","2025-11-16 09:57:00"
"PRD01014","Sarung Tangan Bayi",299000,"290","pakaian","2025-05-22 00:00:00"
"PRD01096","Baju Bayi",229000,"190","pakaian","2025-09-29 00:00:00"
"PRD01329","Kemeja Sekolah",108000,"96","pakaian","2025-06-29 00:00:00"
"PRD01055","Sarung Tangan Bayi",314000,"239","pakaian","2024-06-30 00:00:00"
"PRD01097","Kemeja Sekolah",122000,"82","pakaian","2024-01-22 00:00:00"
"PRD01056","Rok Anak",0,"196","pakaian","2023-01-07 09:14:00"
"PRD01015","Kemeja Sekolah",443000,"139","pakaian","2023-09-16 21:40:00"
"PRD01098","Baju Anak Perempuan",186000,"109","pakaian","2024-01-08 00:00:00"
"PRD01057","Sepatu Casual",392000,"182","pakaian","2023-07-07 00:00:00"
"PRD01016","Topi Sekolah",388000,"105","pakaian","2025-08-14 00:00:00"
"PRD01099","Kaos Olahraga",110080,"70","pakaian","2023-12-04 07:35:00"
"PRD01058","Baju Anak Perempuan",106000,"9","pakaian","2023-04-10 15:09:00"
"PRD01017","Baju Anak Laki-laki",79000,"188","pakaian","2023-12-05 00:00:00"
"PRD01059","Celana Jeans Pria",0,"237","pakaian","2025-06-22 00:00:00"
"PRD01018","Kemeja Sekolah",199000,"152","pakaian","2024-05-22 00:00:00"
"PRD01019","Baju Anak Laki-laki",346000,"","pakaian","2024-03-17 00:00:00"
"PRD00790","Baju Anak Perempuan",488960,"12","pakaian","2025-02-11 00:00:00"
"PRD00791","Baju Anak Perempuan",493000,"166","pakaian","2023-09-16 00:00:00"
"PRD00750","Baju Bayi",64000,"37","pakaian","2024-12-30 09:54:00"
"PRD00792","Baju Anak Perempuan",331040,"56","pakaian","2023-11-13 08:35:00"
"PRD00751","Celana Jeans Pria",445000,"283","pakaian","2024-08-10 06:41:00"
"PRD00710","Sepatu Casual",0,"240","pakaian","2023-05-29 00:00:00"
"PRD00793","Sweater Rajut",0,"152","pakaian","2024-03-03 00:00:00"
"PRD00752","Baju Bayi",0,"116","pakaian","2024-09-27 19:19:00"
"PRD00711","Kaos Olahraga",26000,"145","pakaian","2025-09-03 00:00:00"
"PRD00794","Celana Jeans Pria",477000,"0","pakaian","2024-01-27 00:00:00"
"PRD00753","Baju Anak Perempuan",137000,"101","pakaian","2025-02-16 00:00:00"
"PRD00712","Blouse Wanita",0,"180","pakaian","2023-05-01 00:00:00"
"PRD00795","Piyama Anak",0,"292","pakaian","2023-05-02 04:28:00"
"PRD00754","Jaket Hoodie",32000,"17","pakaian","2023-09-13 00:00:00"
"PRD00480","Baju Bayi",448000,"157","pakaian","2024-08-22 14:49:00"
"PRD00713","Baju Bayi",0,"293","pakaian","2024-05-25 12:09:00"
"PRD00796","Baju Bayi",0,"209","pakaian","2024-06-13 00:00:00"
"PRD00755","Celana Jeans Pria",215000,"205","pakaian","2025-10-04 04:16:00"
"PRD00481","Baju Anak Laki-laki",74000,"102","pakaian","2024-01-07 06:00:00"
"PRD00714","Celana Jeans Pria",0,"219","pakaian","2026-05-02 05:41:00"
"PRD00440","Kaos Olahraga",143000,"33","pakaian","2025-07-23 00:00:00"
"PRD00797","Celana Jeans Pria",381000,"191","pakaian","2023-08-20 00:00:00"
"PRD00756","Topi Sekolah",257000,"143","pakaian","2024-02-20 00:00:00"
"PRD00482","Sweater Rajut",355000,"237","pakaian","2025-11-09 09:49:00"
"PRD00715","Sweater Rajut",348960,"220","pakaian","2023-01-13 17:12:00"
"PRD00441","Jaket Hoodie",349000,"199","pakaian","2025-10-10 12:34:00"
"PRD00400","Jaket Hoodie",0,"170","pakaian","2024-10-04 00:00:00"
"PRD00798","Sarung Tangan Bayi",392000,"219","pakaian","2023-01-01 00:55:00"
"PRD00757","Kaos Olahraga",360000,"189","pakaian","2024-10-28 14:56:00"
"PRD00483","Rok Anak",426000,"252","pakaian","2023-08-04 00:00:00"
"PRD00716","Sweater Rajut",484000,"192","pakaian","2025-01-20 00:00:00"
"PRD00442","Blouse Wanita",114000,"18","pakaian","2024-07-12 11:48:00"
"PRD00401","Kaos Olahraga",98000,"174","pakaian","2025-07-26 00:00:00"
"PRD00799","Jaket Hoodie",0,"211","pakaian","2025-08-30 15:59:00"
"PRD00758","Blouse Wanita",31000,"236","pakaian","2025-08-10 00:00:00"
"PRD00484","Topi Sekolah",409000,"297","pakaian","2024-05-31 08:42:00"
"PRD00717","Rok Anak",352000,"288","pakaian","2024-01-31 00:00:00"
"PRD00443","Baju Bayi",312000,"265","pakaian","2024-01-12 10:12:00"
"PRD00402","Celana Jeans Pria",220000,"73","pakaian","2024-05-06 00:00:00"
"PRD00759","Dress Pesta",59000,"283","pakaian","2024-08-21 00:00:00"
"PRD00485","Celana Jeans Pria",0,"84","pakaian","2026-01-20 00:00:00"
"PRD00718","Baju Anak Perempuan",225000,"162","pakaian","2024-06-12 00:00:00"
"PRD00444","Blouse Wanita",341000,"114","pakaian","2024-07-24 00:00:00"
"PRD00170","Rok Anak",75040,"274","pakaian","2024-04-22 00:00:00"
"PRD00403","Topi Sekolah",382000,"289","pakaian","2024-10-15 00:00:00"
"PRD00486","Celana Jeans Pria",298000,"44","pakaian","2023-06-11 00:00:00"
"PRD00719","Kemeja Sekolah",197000,"234","pakaian","2023-03-16 00:00:00"
"PRD00445","Piyama Anak",369000,"126","pakaian","2025-01-25 00:00:00"
"PRD00171","Blouse Wanita",0,"83","pakaian","2024-12-02 21:25:00"
"PRD00404","Celana Jeans Pria",419000,"138","pakaian","2023-07-18 00:00:00"
"PRD00130","Baju Bayi",47000,"118","pakaian","2026-03-28 20:08:00"
"PRD00487","Sarung Tangan Bayi",0,"100","pakaian","2023-11-28 18:42:00"
"PRD00446","Kemeja Sekolah",0,"251","pakaian","2024-11-06 02:22:00"
"PRD00172","Blouse Wanita",0,"146","pakaian","2024-03-15 06:33:00"
"PRD00405","Blouse Wanita",344960,"63","pakaian","2025-02-13 11:56:00"
"PRD00131","Piyama Anak",137000,"8","pakaian","2025-04-27 03:21:00"
"PRD00488","Piyama Anak",429000,"71","pakaian","2023-08-11 00:00:00"
"PRD00447","Celana Jeans Pria",373000,"206","pakaian","2024-09-10 00:00:00"
"PRD00173","Dress Pesta",335000,"287","pakaian","2025-04-27 00:00:00"
"PRD00406","Piyama Anak",443000,"70","pakaian","2025-04-03 00:00:00"
"PRD00132","Dress Pesta",356000,"","pakaian","2026-04-13 00:00:00"
"PRD00489","Kaos Olahraga",125000,"199","pakaian","2025-03-20 23:02:00"
"PRD00448","Baju Anak Laki-laki",0,"86","pakaian","2024-03-11 00:00:00"
"PRD00174","Kaos Olahraga",478000,"235","pakaian","2025-05-01 00:00:00"
"PRD00407","Sarung Tangan Bayi",108000,"25","pakaian","2023-07-28 00:00:00"
"PRD00133","Celana Jeans Pria",299000,"94","pakaian","2024-07-28 21:36:00"
"PRD00449","Sepatu Casual",179000,"282","pakaian","2025-10-13 00:00:00"
"PRD00175","Celana Jeans Pria",0,"45","pakaian","2023-11-10 00:00:00"
"PRD00408","Baju Anak Laki-laki",357000,"","pakaian","2025-06-28 02:26:00"
"PRD00134","Kemeja Sekolah",123000,"175","pakaian","2025-02-06 00:00:00"
"PRD00176","Sarung Tangan Bayi",360000,"136","pakaian","2025-08-12 00:00:00"
"PRD00409","Sepatu Casual",189000,"104","pakaian","2025-03-26 13:53:00"
"PRD00135","Baju Bayi",191000,"272","pakaian","2026-01-15 00:00:00"
"PRD00177","Kaos Olahraga",292000,"296","pakaian","2024-12-15 00:00:00"
"PRD00136","Rok Anak",150,"239","pakaian","2024-05-12 13:07:00"
"PRD00178","Sepatu Casual",312000,"74","pakaian","2026-06-04 00:00:00"
"PRD00137","Topi Sekolah",83000,"63","pakaian","2026-03-09 11:10:00"
"PRD00179","Sarung Tangan Bayi",417000,"256","pakaian","2024-02-25 00:00:00"
"PRD00138","Celana Jeans Pria",248960,"128","pakaian","2026-03-20 00:00:00"
"PRD00139","Kaos Olahraga",155000,"261","pakaian","2025-05-24 01:31:00"
"PRD01790","Sweater Rajut",179040,"201","pakaian","2024-07-06 00:00:00"
"PRD01791","Sweater Rajut",284000,"","pakaian","2025-12-31 00:00:00"
"PRD01750","Topi Sekolah",0,"227","pakaian","2025-06-12 00:17:00"
"PRD01792","Rok Anak",0,"158","pakaian","2024-08-05 02:07:00"
"PRD01751","Dress Pesta",0,"219","pakaian","2025-07-10 00:00:00"
"PRD01710","Kemeja Sekolah",173000,"77","pakaian","2026-02-27 08:02:00"
"PRD01793","Piyama Anak",424000,"","pakaian","2025-11-14 14:51:00"
"PRD01752","Sepatu Casual",383000,"266","pakaian","2024-05-17 00:00:00"
"PRD01711","Baju Anak Perempuan",0,"200","pakaian","2023-05-09 14:16:00"
"PRD01794","Topi Sekolah",0,"127","pakaian","2025-01-14 23:59:00"
"PRD01753","Sepatu Casual",485000,"236","pakaian","2025-12-26 00:00:00"
"PRD01712","Baju Bayi",214000,"","pakaian","2025-07-15 11:30:00"
"PRD01795","Topi Sekolah",473000,"123","pakaian","2023-03-16 14:44:00"
"PRD01754","Blouse Wanita",0,"117","pakaian","2026-02-12 20:20:00"
"PRD01713","Sarung Tangan Bayi",354000,"198","pakaian","2025-04-30 02:21:00"
"PRD01480","Kemeja Sekolah",407000,"237","pakaian","2023-11-26 17:18:00"
"PRD01796","Baju Anak Laki-laki",368960,"10","pakaian","2024-02-19 00:00:00"
"PRD01755","Piyama Anak",0,"219","pakaian","2026-04-29 00:00:00"
"PRD01714","Baju Anak Laki-laki",0,"144","pakaian","2024-07-17 00:00:00"
"PRD01481","Baju Anak Laki-laki",0,"84","pakaian","2024-10-30 12:53:00"
"PRD01440","Sweater Rajut",0,"125","pakaian","2023-07-04 14:30:00"
"PRD01797","Kaos Olahraga",257000,"294","pakaian","2026-01-16 08:52:00"
"PRD01756","Celana Jeans Pria",237000,"","pakaian","2025-08-03 00:00:00"
"PRD01715","Piyama Anak",222000,"145","pakaian","2024-09-14 00:00:00"
"PRD01482","Kemeja Sekolah",82000,"","pakaian","2024-05-06 00:00:00"
"PRD01441","Rok Anak",103040,"279","pakaian","2023-01-20 00:56:00"
"PRD01400","Blouse Wanita",433000,"147","pakaian","2023-09-20 00:00:00"
"PRD01798","Celana Jeans Pria",490000,"79","pakaian","2023-08-04 04:01:00"
"PRD01757","Sarung Tangan Bayi",479000,"43","pakaian","2025-02-19 00:00:00"
"PRD01716","Sweater Rajut",0,"47","pakaian","2023-02-20 00:00:00"
"PRD01483","Jaket Hoodie",55000,"231","pakaian","2023-06-05 07:11:00"
"PRD01442","Celana Jeans Pria",0,"201","pakaian","2023-03-15 00:00:00"
"PRD01401","Baju Anak Laki-laki",320000,"148","pakaian","2025-04-17 20:42:00"
"PRD01799","Dress Pesta",0,"257","pakaian","2024-05-15 00:00:00"
"PRD01758","Sweater Rajut",128960,"101","pakaian","2025-02-08 00:00:00"
"PRD01717","Kemeja Sekolah",0,"261","pakaian","2025-12-17 00:00:00"
"PRD01484","Rok Anak",0,"50","pakaian","2024-10-15 00:00:00"
"PRD01443","Sepatu Casual",0,"292","pakaian","2023-08-12 00:00:00"
"PRD01402","Blouse Wanita",0,"187","pakaian","2025-04-02 23:11:00"
"PRD01759","Blouse Wanita",380000,"179","pakaian","2026-03-01 00:00:00"
"PRD01718","Baju Anak Laki-laki",433000,"54","pakaian","2025-03-22 00:00:00"
"PRD01485","Celana Jeans Pria",0,"287","pakaian","2025-09-13 00:00:00"
"PRD01444","Baju Anak Perempuan",153000,"56","pakaian","2025-03-21 21:31:00"
"PRD01403","Topi Sekolah",143000,"140","pakaian","2024-08-03 18:34:00"
"PRD01170","Celana Jeans Pria",423000,"193","pakaian","2026-01-10 00:00:00"
"PRD01719","Baju Anak Laki-laki",443000,"9","pakaian","2024-06-26 02:38:00"
"PRD01486","Sepatu Casual",165000,"182","pakaian","2023-12-31 08:38:00"
"PRD01445","Topi Sekolah",287040,"285","pakaian","2023-06-24 23:36:00"
"PRD01404","Baju Anak Perempuan",307040,"164","pakaian","2025-05-24 01:47:00"
"PRD01171","Baju Anak Perempuan",139000,"127","pakaian","2024-04-06 00:00:00"
"PRD01130","Baju Bayi",0,"220","pakaian","2024-08-16 00:00:00"
"PRD01487","Topi Sekolah",321000,"223","pakaian","2023-01-21 05:22:00"
"PRD01446","Baju Anak Laki-laki",161000,"198","pakaian","2023-10-22 00:00:00"
"PRD01405","Rok Anak",390000,"297","pakaian","2023-12-08 00:00:00"
"PRD01172","Baju Anak Laki-laki",399000,"127","pakaian","2023-02-19 00:00:00"
"PRD01131","Baju Anak Laki-laki",206000,"47","pakaian","2024-11-19 00:00:00"
"PRD01488","Kemeja Sekolah",66000,"15","pakaian","2023-01-07 23:57:00"
"PRD01447","Baju Bayi",413000,"219","pakaian","2023-08-30 20:40:00"
"PRD01406","Sepatu Casual",239040,"29","pakaian","2023-02-27 00:00:00"
"PRD01173","Sweater Rajut",448960,"","pakaian","2024-02-28 00:00:00"
"PRD01132","Dress Pesta",402000,"66","pakaian","2026-03-14 18:01:00"
"PRD01489","Sweater Rajut",76000,"10","pakaian","2024-10-09 13:10:00"
"PRD01448","Celana Jeans Pria",301000,"189","pakaian","2025-03-07 16:38:00"
"PRD01407","Topi Sekolah",410,"80","pakaian","2023-02-10 01:40:00"
"PRD01174","Rok Anak",96000,"290","pakaian","2023-12-24 00:00:00"
"PRD01133","Baju Anak Perempuan",87000,"36","pakaian","2025-02-15 00:00:00"
"PRD01449","Baju Anak Perempuan",399000,"205","pakaian","2024-03-30 00:00:00"
"PRD01408","Sweater Rajut",76000,"224","pakaian","2024-05-02 08:11:00"
"PRD01175","Dress Pesta",156000,"220","pakaian","2026-04-19 00:00:00"
"PRD01134","Kemeja Sekolah",0,"166","pakaian","2025-07-20 00:02:00"
"PRD01409","Piyama Anak",335000,"","pakaian","2023-09-29 02:28:00"
"PRD01176","Rok Anak",0,"73","pakaian","2025-07-17 00:00:00"
"PRD01135","Jaket Hoodie",139040,"159","pakaian","2023-05-10 17:28:00"
"PRD01177","Celana Jeans Pria",394080,"143","pakaian","2023-12-09 08:39:00"
"PRD01136","Kaos Olahraga",336000,"180","pakaian","2025-12-02 00:00:00"
"PRD01178","Kemeja Sekolah",0,"31","pakaian","2025-11-18 20:55:00"
"PRD01137","Dress Pesta",183000,"254","pakaian","2024-07-11 00:00:00"
"PRD01179","Kaos Olahraga",296000,"47","pakaian","2025-04-07 21:54:00"
"PRD01138","Sweater Rajut",144000,"216","pakaian","2024-12-06 18:31:00"
"PRD01139","Piyama Anak",495040,"","pakaian","2025-02-28 00:00:00"
"PRD00870","Topi Sekolah",471000,"","pakaian","2024-07-21 00:56:00"
"PRD00830","Sweater Rajut",283040,"277","pakaian","2025-01-27 00:00:00"
"PRD00871","Celana Jeans Pria",317000,"66","pakaian","2023-12-03 23:11:00"
"PRD00831","Baju Anak Perempuan",54000,"185","pakaian","2024-12-22 00:00:00"
"PRD00872","Sepatu Casual",84000,"133","pakaian","2023-03-23 00:00:00"
"PRD00832","Baju Anak Perempuan",380000,"81","pakaian","2023-02-21 00:00:00"
"PRD00873","Sepatu Casual",123000,"205","pakaian","2025-09-04 09:30:00"
"PRD00833","Topi Sekolah",0,"235","pakaian","2024-08-26 23:31:00"
"PRD00874","Sepatu Casual",0,"218","pakaian","2023-08-01 09:59:00"
"PRD00834","Baju Anak Laki-laki",291000,"231","pakaian","2024-05-13 00:00:00"
"PRD00560","Rok Anak",0,"32","pakaian","2023-08-12 00:00:00"
"PRD00875","Blouse Wanita",410000,"296","pakaian","2024-01-10 00:00:00"
"PRD00835","Sweater Rajut",322000,"6","pakaian","2024-06-30 00:24:00"
"PRD00561","Jaket Hoodie",317000,"224","pakaian","2023-05-18 01:54:00"
"PRD00520","Kaos Olahraga",225000,"228","pakaian","2024-12-20 00:00:00"
"PRD00876","Dress Pesta",424000,"","pakaian","2023-11-22 13:37:00"
"PRD00836","Sarung Tangan Bayi",0,"22","pakaian","2024-01-11 18:16:00"
"PRD00562","Kemeja Sekolah",0,"269","pakaian","2025-12-02 10:31:00"
"PRD00521","Dress Pesta",0,"5","pakaian","2024-06-25 00:00:00"
"PRD00877","Rok Anak",276000,"179","pakaian","2025-03-14 04:11:00"
"PRD00837","Baju Bayi",0,"92","pakaian","2025-08-19 15:00:00"
"PRD00563","Baju Anak Laki-laki",466080,"248","pakaian","2023-10-25 08:07:00"
"PRD00522","Baju Anak Perempuan",432960,"55","pakaian","2025-05-27 06:15:00"
"PRD00878","Sweater Rajut",52960,"198","pakaian","2025-12-09 02:51:00"
"PRD00838","Kemeja Sekolah",0,"133","pakaian","2025-02-23 19:36:00"
"PRD00564","Rok Anak",73000,"170","pakaian","2024-11-06 00:00:00"
"PRD00290","Kaos Olahraga",0,"289","pakaian","2023-07-28 00:00:00"
"PRD00523","Dress Pesta",250000,"14","pakaian","2025-08-21 14:52:00"
"PRD00879","Topi Sekolah",444000,"33","pakaian","2026-11-01 00:00:00"
"PRD00839","Kaos Olahraga",419000,"115","pakaian","2024-08-03 00:00:00"
"PRD00565","Jaket Hoodie",268000,"209","pakaian","2024-05-29 21:52:00"
"PRD00291","Topi Sekolah",339000,"26","pakaian","2025-06-15 04:04:00"
"PRD00524","Baju Anak Laki-laki",162000,"92","pakaian","2023-12-16 02:22:00"
"PRD00250","Kemeja Sekolah",0,"68","pakaian","2024-10-11 23:11:00"
"PRD00566","Baju Anak Laki-laki",281000,"","pakaian","2024-03-14 00:00:00"
"PRD00292","Sarung Tangan Bayi",0,"13","pakaian","2024-11-01 00:00:00"
"PRD00525","Blouse Wanita",0,"229","pakaian","2025-03-31 09:42:00"
"PRD00251","Kaos Olahraga",0,"56","pakaian","2023-08-29 14:02:00"
"PRD00210","Dress Pesta",429000,"191","pakaian","2025-09-17 00:00:00"
"PRD00567","Dress Pesta",176000,"3","pakaian","2025-04-06 18:37:00"
"PRD00293","Baju Anak Laki-laki",0,"255","pakaian","2024-06-02 02:50:00"
"PRD00526","Sepatu Casual",445000,"160","pakaian","2024-03-04 10:16:00"
"PRD00252","Topi Sekolah",386000,"140","pakaian","2023-08-08 00:00:00"
"PRD00211","Blouse Wanita",310000,"163","pakaian","2024-03-04 00:00:00"
"PRD00568","Jaket Hoodie",0,"207","pakaian","2025-08-26 17:20:00"
"PRD00294","Jaket Hoodie",0,"","pakaian","2023-03-10 00:00:00"
"PRD00527","Sweater Rajut",477000,"212","pakaian","2025-05-05 00:00:00"
"PRD00253","Jaket Hoodie",0,"162","pakaian","2023-05-20 00:26:00"
"PRD00212","Celana Jeans Pria",50000,"11","pakaian","2023-08-03 00:00:00"
"PRD00569","Kaos Olahraga",199040,"165","pakaian","2024-06-12 08:32:00"
"PRD00295","Kaos Olahraga",0,"35","pakaian","2024-09-21 00:00:00"
"PRD00528","Blouse Wanita",431040,"25","pakaian","2024-08-23 00:00:00"
"PRD00254","Sepatu Casual",120,"226","pakaian","2026-03-20 00:00:00"
"PRD00213","Jaket Hoodie",485000,"284","pakaian","2025-06-01 00:00:00"
"PRD00296","Sweater Rajut",0,"278","pakaian","2024-06-28 19:59:00"
"PRD00529","Dress Pesta",32000,"4","pakaian","2024-06-05 00:00:00"
"PRD00255","Dress Pesta",494000,"","pakaian","2023-10-15 03:04:00"
"PRD00214","Sweater Rajut",483000,"","pakaian","2025-05-18 02:55:00"
"PRD00297","Celana Jeans Pria",0,"201","pakaian","2025-01-06 00:00:00"
"PRD00256","Sarung Tangan Bayi",340000,"193","pakaian","2023-09-27 00:00:00"
"PRD00215","Dress Pesta",348000,"149","pakaian","2025-04-14 00:00:00"
"PRD00298","Rok Anak",62000,"","pakaian","2023-06-01 00:00:00"
"PRD00257","Sepatu Casual",227000,"296","pakaian","2025-01-28 05:11:00"
"PRD00216","Baju Anak Perempuan",0,"36","pakaian","2023-06-17 00:00:00"
"PRD00299","Baju Anak Perempuan",129000,"210","pakaian","2026-04-28 02:16:00"
"PRD00258","Baju Anak Perempuan",116000,"196","pakaian","2024-05-24 00:00:00"
"PRD00217","Piyama Anak",36000,"289","pakaian","2024-05-25 00:00:00"
"PRD00259","Topi Sekolah",420960,"82","pakaian","2023-02-07 12:31:00"
"PRD00218","Piyama Anak",265000,"14","pakaian","2023-11-10 03:09:00"
"PRD00219","Dress Pesta",110,"195","pakaian","2025-09-13 19:05:00"
"PRD01560","Sepatu Casual",348000,"253","pakaian","2026-01-24 00:00:00"
"PRD01561","Celana Jeans Pria",117000,"0","pakaian","2025-04-20 00:00:00"
"PRD01520","Kaos Olahraga",470,"185","pakaian","2025-12-30 03:16:00"
"PRD01562","Topi Sekolah",343000,"293","pakaian","2024-08-13 00:00:00"
"PRD01521","Blouse Wanita",463000,"196","pakaian","2024-10-12 19:30:00"
"PRD01563","Baju Bayi",473000,"173","pakaian","2024-12-07 05:31:00"
"PRD01522","Baju Anak Laki-laki",293000,"241","pakaian","2025-11-08 00:00:00"
"PRD01564","Baju Anak Laki-laki",399040,"173","pakaian","2023-06-02 00:00:00"
